ZL_ohm;V0;I0;VL;IL
202.44389323811262;(118776.62458791748-16072.154645379842j);(461.3762345081882-221.02699764612046j);(90470.38638506326-56286.674684642116j);(434.55229871807506-279.25645026764244j)
483.6260248023277;(133868.47220082962-9443.239461207984j);(280.56451881481394+14.63362364246154j);(128254.75732004305-39872.708887508066j);(269.1921492069175-80.55879861677259j)
386.55381785733755;(129951.2246860322-12650.912164827792j);(315.2053880364024-27.944808688530163j);(118207.35584684079-40912.35906874948j);(306.4921472121309-122.99481362772158j)
430.1296727794552;(127838.13048906176-15814.947904323148j);(297.5804903322139-6.377701932912179j);(131494.93582298167-38346.758399464175j);(279.63662895033093-92.6361208631976j)
247.16381714229266;(123728.43311100345-14915.979667214011j);(427.77155415338564-169.90235937524756j);(97478.05731104936-55732.262366585834j);(405.66524161083265-232.0471862442195j)
636.2077224197278;(139729.91384598223-15131.641238200904j);(217.20010801836477+35.318979609238056j);(127841.80373245936-31472.993913802533j);(191.591774068287-40.04916723236905j)
727.1704229608579;(132668.09373288153-4140.597281937621j);(197.70481088557628+51.71668068664551j);(134148.45589506684-24736.93661048355j);(186.0369337012219-38.96048241653342j)
202.693227758872;(122207.75600213335-19581.372270438533j);(443.5072422411091-224.1217304009112j);(91761.88259437769-59257.19437903895j);(421.7433383638262-286.6281140014168j)
532.7824748024683;(134412.95766804725-10333.15712411919j);(252.08871806668606+20.719274049051137j);(129201.1236759565-31137.234173760753j);(227.49094648007494-61.116490639798826j)
625.3911183543642;(131486.87250325803-5905.407279380536j);(213.3381654739715+38.04223034910744j);(131265.94695036652-34779.09316941217j);(209.50260253595917-49.11101218743066j)
352.340325530437;(126717.49106548182-15827.023084638951j);(354.51609303023235-31.50775626322305j);(119047.60527141915-49051.746836336984j);(319.2068207387783-134.6654578890256j)
638.9066833720335;(134135.87883994787-9443.018924557038j);(214.44585413431383+43.75952481145072j);(134638.71928854386-32178.95140680865j);(199.24632356079584-46.87832727996399j)
550.4423789367918;(133543.6033312154-11076.88535210736j);(242.48176189738368+23.128977705810744j);(128028.20707959036-31418.153470943995j);(228.9286485203904-53.7752117502157j)
719.6227003945099;(136274.62906130025-12330.006051540511j);(201.6513527043047+63.649515724372435j);(135327.41512561773-23969.31488389552j);(185.51287747312836-34.87113116395061j)
749.1727424716505;(128051.45316088531-6211.146358085291j);(181.16168254835156+46.16910172401265j);(134383.61975105593-30203.298213653303j);(184.32689269556855-34.63304031275004j)
214.13728497926175;(120984.54692235679-16342.667984264857j);(485.2578499735929-179.1408081729924j);(95467.26974126375-52830.87048189968j);(401.43736082715-267.1582853139318j)
443.61452378539354;(132058.79538713332-12480.417171209801j);(282.23080591567447-17.827098826436107j);(126138.44417624941-35994.196489087226j);(289.5571176296174-88.22108517774772j)
501.7830389195844;(138373.33246606553-14901.76071981583j);(259.7448763780375+20.09980900852412j);(122983.30705936262-34185.78453369223j);(259.81374251924865-69.12109548963842j)
273.64364292836194;(123214.26257552918-16268.12052440774j);(396.25556064078194-129.9942673405585j);(105495.96910131603-53448.664994818115j);(400.0474308682784-178.50449667947936j)
381.68292334359614;(132686.87326050695-15136.375860546006j);(315.91175845214946-56.683446882533914j);(116559.88342599783-45681.03929181952j);(321.135749596699-106.45516917361452j)
752.9590452211831;(134588.4983227109-12209.120301593395j);(195.18908316166295+46.97778359091476j);(137210.57712029637-24595.009760478348j);(181.23115355444867-34.13580946960024j)
199.2513601152087;(121441.34846951831-16748.528939802934j);(444.68152134933104-227.95338328089434j);(88444.38313197302-59862.7058790534j);(455.68853907474073-284.233659064298j)
447.92952096889894;(133940.08054349222-16079.5458758171j);(292.6161365903048+12.178432173702678j);(126664.34068258245-34784.47265786904j);(266.8889560927692-77.90344487010421j)
670.3131343793718;(135981.17482086198-7934.70228861549j);(213.29668399860984+50.26307591101816j);(135760.0487049449-26549.978520347886j);(189.51468230909379-36.79269388649102j)
374.6237197499944;(131197.36621896745-14117.191752956543j);(330.1120937581727-29.668654499855844j);(117549.82262537543-42582.6220772447j);(300.98585779566207-103.10097049820023j)
463.4851465704374;(131075.7246116892-12731.193876690753j);(292.85927654970664+4.670847981255017j);(119912.46774045992-36106.836842841j);(255.5446317403457-87.77159014827657j)
747.4860750991486;(139202.80219988571-13668.320452422282j);(183.33560756095955+51.783871950534284j);(131952.00785204556-27045.039556552925j);(171.14832955278436-37.91830444648677j)
460.6797967911512;(125339.92624156392-15033.710927722244j);(278.3085031043938-4.568565141373545j);(124328.1680685858-35685.68820581308j);(269.1505025915799-85.32514343748862j)
264.62514792350447;(129475.55173673092-16689.807780616255j);(400.70107793939695-137.11087698337244j);(104096.40449990578-54097.077728483346j);(402.38799017413254-167.0590127427658j)
219.4812502498429;(119561.24527014159-13208.988129053734j);(429.0641295943388-184.00458225025454j);(93925.49283181028-57438.19905168264j);(425.7081652688055-268.3611818786226j)
728.8874462907706;(134029.41989591278-12515.375100854353j);(196.56020038590609+51.25452054859505j);(126448.30000368154-28715.69142850016j);(178.1201068855007-38.71638492537024j)
341.51136556678745;(124291.38328542336-14912.511892561452j);(324.9181114828868-47.18573791074616j);(113458.92533464957-45369.566798028274j);(338.8039547543598-108.21418868036312j)
477.31642674179403;(131064.70985928623-9403.347372331242j);(276.9508453193826+13.104608057551566j);(124936.0378660875-36050.671423244494j);(267.5483667998176-72.43140486277532j)
241.7000066712821;(121271.06915587003-14174.11075746933j);(437.3924951112262-167.0354208657869j);(94305.72157752185-53902.9992966219j);(427.4985259348767-237.5349070337079j)
431.4834187138449;(130592.05196415774-13581.596185279832j);(300.62070227126566-10.378067462210002j);(120505.70867612492-33922.17691318009j);(276.72005164063245-79.12754576155875j)
720.1601459725707;(129750.9023537124-11415.854455630379j);(197.8750187607775+52.64859299123098j);(134584.1996294426-22339.878227516372j);(186.2871064026663-29.35439680607024j)
476.3754063696349;(130388.30448295538-12625.466978865863j);(286.81428059532226+7.993869200399944j);(119689.75632231838-38693.20520267948j);(271.3424525764908-78.6257195022985j)
743.5470365273269;(135491.36443928425-4923.828723149805j);(199.31319615892352+69.46723437773211j);(131056.06583403694-22088.273565568757j);(179.1198030054079-35.887840122835286j)
337.5363132253178;(132060.144299886-9993.898819224283j);(351.7409728022516-45.30197167505988j);(114340.70444792339-46794.027170267145j);(350.21712594084426-130.74405800546742j)
477.59078663124416;(132383.5221355029-11781.510173470064j);(262.9854899526059-1.163830688526593j);(122976.22864091753-40912.43800844283j);(260.1808146334603-75.69252196947699j)
679.9325513313154;(131124.4697638495-14844.025556846867j);(197.76719298590083+42.420741565864766j);(132775.67910217523-31616.7316380252j);(192.85518910741231-46.75083842351515j)
445.50384209563396;(133977.25581489629-12944.91022402349j);(291.4799324196406-6.764983353750338j);(127042.7017448337-43521.276032853304j);(283.13610021732194-93.11465558526098j)
349.3078029350081;(124969.8468499723-14994.585036642351j);(369.2847404376907-56.51296168626083j);(108177.96516325252-45897.89657253813j);(323.33669013280115-118.72782715085899j)
677.6209571481925;(131828.3533368345-5137.342910443412j);(209.07826189166002+43.22963424534586j);(136841.36740425587-24240.745473559407j);(200.29358406597157-30.4029323054798j)
412.23699725738715;(130041.46770922908-10377.934642554284j);(306.6315005562255-2.2241256910791183j);(119412.89220597627-37917.70926936017j);(289.83172621766175-93.79148767979065j)
492.5122759043334;(134477.5791201343-7110.966872481936j);(265.4483405166954+16.188070918872786j);(125345.34143759114-38027.70204052188j);(258.44263855352335-71.31372818521493j)
746.620427856633;(133651.9895889482-2577.860136012764j);(181.78990788556663+53.47992057784133j);(129229.5279373825-17892.871288249564j);(175.61199018403082-36.27819295329453j)
296.29547801084243;(125348.65076153244-16113.763929066467j);(385.7113390144082-92.35522458110998j);(112938.3627111805-51302.88593113966j);(362.9086214706986-160.4618108278133j)
361.79836293050585;(127709.15224958584-12242.483482646901j);(341.54106927982673-50.329944136656586j);(117024.17571194364-45166.277542725875j);(338.2246534559481-118.64528073252372j)
207.70967203980877;(121089.51613506944-11145.922868913141j);(458.66690532179825-200.1844034539812j);(90585.7907096097-61637.96163792716j);(439.6562554862926-254.1986571402089j)
413.34749464873005;(128535.26091310466-17518.94841713715j);(311.1973038777268-11.389251236582588j);(123884.45457255382-37145.99730909715j);(299.51977350700787-101.30348826585441j)
304.1045554333699;(123538.08844808146-21171.34465647507j);(383.5723198763765-68.37261445846275j);(112552.45352284487-47462.86122740215j);(352.03463088997404-171.40918311238377j)
577.6199131824981;(132818.51822242772-10765.542603780195j);(220.27883118247+37.98250878062201j);(124482.86166370445-30634.624069412042j);(224.87769938579083-55.8310609510171j)
293.35323149653584;(121437.9277649579-19043.373400389566j);(393.8235183546801-112.02457912565646j);(109186.72915020803-51427.63181639356j);(366.8046916182276-161.0182040356527j)
574.6432688713458;(126646.6376519864-9245.088168836952j);(222.57743112478295+35.745455796808606j);(130302.18458875471-33385.68758647942j);(224.43450664610316-65.3337347088629j)
340.1809940679111;(128518.46719986742-11147.588501803402j);(364.0667987544978-68.99526353158562j);(110161.36878045864-45026.82659123147j);(347.6734759935431-148.37194109679882j)
392.4741654490839;(124981.43599863783-9827.44738979888j);(332.66585275368845-30.2943861240638j);(120925.49084937977-42480.597658620194j);(312.2659349688187-99.1237083140721j)
388.85057166644657;(124522.451739821-16708.079422811632j);(320.7124081665263-47.236269409653694j);(119533.8220076971-46060.37913505165j);(308.3991472953133-99.53625865371315j)
598.5484975932574;(132209.46302043356-5886.756724316138j);(228.06184463135952+37.57194493732661j);(132109.80020331795-33626.89201787003j);(210.48398172244657-39.74970736771774j)
455.91027998885556;(126736.03621323446-10713.91720195858j);(295.5718985796093-1.6864223716653166j);(122512.18235101129-44685.41508601944j);(269.95960741957174-94.08048397836116j)
395.94037234602933;(124089.45677265606-12510.614427316392j);(309.4805106848228-10.903286040762497j);(121122.92673820951-47543.5976315206j);(304.56747317248335-85.4655709011402j)
675.9949498524863;(131574.6505770566-7902.54138748844j);(208.63516393486478+47.04469977757941j);(127141.77388046065-28760.603055337186j);(187.0685185377135-48.02376874886503j)
516.0118566154856;(133857.70088607096-10670.96659885274j);(247.9160466477735+26.602312346224497j);(126396.51587164712-33903.41128397346j);(241.51961676244295-74.94811725656606j)
311.88356812845876;(125942.55026799902-15554.253438933907j);(371.3640080796403-69.73674453653608j);(112957.65437208317-44290.09744243446j);(372.259130572041-157.731768321457j)
703.0520285418991;(134563.78131603287-12799.796997052861j);(196.81921724044366+44.51250328190202j);(127896.73132213342-25887.432813474476j);(181.15404445254097-38.10383031345467j)
385.3106687391752;(128768.75037473087-11976.87181010599j);(323.90923489186974-25.956374699149375j);(124602.87157191997-45827.56002814128j);(309.8553037442152-112.71988756467822j)
212.21824519627262;(116884.37161418481-20853.877497929076j);(492.43076627974585-191.7419699865169j);(90541.91242429739-62449.81597962956j);(432.43823045434453-272.3772403276091j)
471.92212766543815;(127374.31388764341-15148.719722657395j);(267.9995316984451+11.401464046156526j);(127974.50821251835-41618.37801099278j);(250.74296008407148-88.7195167177054j)
260.64469103130034;(124080.64533248791-12464.093061226584j);(438.7031934772275-122.10049276272404j);(97512.02833236835-56856.191794920436j);(394.8603203583753-215.75452836366372j)
325.92587291797327;(125601.4910904814-13241.448119578989j);(336.1396843404436-53.91713510796872j);(118309.69531171222-44530.00183360401j);(351.13603200653966-146.61373466885024j)
615.8531974318244;(131223.7958063906-5556.258030463326j);(224.98290932032074+47.236608115886796j);(136942.62536249566-34412.68748999271j);(216.86689878747194-49.87574692645883j)
264.5285336245016;(123016.86753229551-16572.38166711726j);(425.86612410495894-104.07803403601557j);(102429.6006835796-47543.23774154594j);(377.980463823255-201.61679023470074j)
649.9582078818003;(137833.1610814592-13118.031961963397j);(209.02767644282017+47.23301154043343j);(133146.25841002815-28819.539674917523j);(201.73411680331913-37.6549804274843j)
724.0371542346436;(131455.64351700383-8928.802291539443j);(197.0488398167438+51.1489223341935j);(130502.80013961105-27725.73495144568j);(184.22038072718968-43.394723277221495j)
535.7232972325285;(136751.10381950968-9228.587658429231j);(249.18947155895205+30.0545308741836j);(125794.7477802229-32275.86640450012j);(243.83574463390974-45.86060411568171j)
594.9047394530127;(134614.1783998277-11175.420885673882j);(238.31111283868904+38.30405043936728j);(124900.29562500522-35756.95002121943j);(216.20883522456978-54.54998554636313j)
596.7443676472279;(127806.54770498516-11724.234483600932j);(230.89408855231355+28.75925548443415j);(127119.51665619797-26059.33010783029j);(222.39516619004718-56.280231299711694j)
755.9005356441536;(131240.03701966058-11216.342668310055j);(190.9567009981225+57.56450706879513j);(127666.66489763054-21411.4004995172j);(175.01482564581968-32.83369578867791j)
384.67680945492503;(131499.44598191616-13073.672437164012j);(357.41946961942307-38.436799873503624j);(116856.43085757022-43157.63355518248j);(291.8143556548752-99.9843376601954j)
282.8282342083404;(124818.87112252708-14137.589559442578j);(399.0686110488549-107.98028467567808j);(105367.13775921901-47691.93305076148j);(392.1710113189593-190.18984488258457j)
485.92532390116327;(134749.77869341965-13675.336518041087j);(272.6968954701662+13.508450072452586j);(125821.84838085588-39093.71956419752j);(263.8941107494462-68.67691935487696j)
493.9523916040737;(129357.28068589384-8710.051346438013j);(264.96741656837986+5.259419251873235j);(122775.26487654312-35445.72493008221j);(266.1023506416523-67.22095980761375j)
291.41011832880235;(122655.66624727054-16333.668476966071j);(404.5925348405383-91.95565883178458j);(110377.54370970718-55341.202488418014j);(378.11915699388015-164.6295121678161j)
539.4723688266595;(130797.66411003513-10576.861461725646j);(248.26612407424105+9.317710105964848j);(128743.86930416072-34917.68042173242j);(228.70070884660532-51.76512281179639j)
198.05109808178966;(120629.21539486216-14737.929975249506j);(455.6118539280999-223.26458654586506j);(88782.899876399-57658.39355227279j);(427.915141527577-316.49331842249023j)
718.7709893989063;(134641.79194608436-6481.878580293091j);(188.11521059096683+57.45429797778449j);(135941.60651414617-26117.601593978252j);(183.18947250399734-41.362049393814j)
340.8073383581191;(134570.10693058456-14787.43389846248j);(350.5601521873085-56.55403107429519j);(112818.87101415332-48953.95431606381j);(339.48096021032023-130.5225488068288j)
212.54931878240933;(123430.40385550662-17965.994967607174j);(462.3751184281118-202.85557255156394j);(93480.66842447389-61249.584092284495j);(440.8354704589863-293.75022499417764j)
251.70218164066853;(122880.76896272156-20280.76583380586j);(421.09526060057345-167.57841518477494j);(99008.1427627519-56146.443332386676j);(409.16583638027674-182.95902268706718j)
326.94190051939574;(124237.73712502695-13168.399297818281j);(368.07153496479384-73.75717440421344j);(113318.32686194613-49737.08101344089j);(336.55572963082676-143.80649741637993j)
346.1265161054458;(125849.35101208035-14112.331869446092j);(345.59258785515846-31.859112954210996j);(115242.68946765953-46026.77732311489j);(316.8610786972544-135.46393591725453j)
208.70169971370535;(117347.7610359959-18834.19532720015j);(468.60110645566516-191.42127645174432j);(87170.47241748877-61158.57358874161j);(437.1651709582281-251.19649960089228j)
349.23224295042564;(133900.15001117683-6688.092408278449j);(355.2197618771768-39.636085130581776j);(115173.40494947125-46102.72065035761j);(324.9777400987112-129.97047143696213j)
299.9767898012848;(126538.13273378611-12437.494487882395j);(386.19894214310085-89.57773213156287j);(110141.38958374955-48328.64634806824j);(353.46058973326325-147.91796505110534j)
405.8139286376756;(131105.4031707201-9486.357790556012j);(315.9007537572197-16.51191310616102j);(116620.62398117586-38958.55614970698j);(307.5882805082364-91.11519128773728j)
409.54561029290244;(127671.74905245387-11949.846397184541j);(322.07232042331816-18.80495687712927j);(116697.88582581631-43658.61858823919j);(317.7904415251049-97.48220226882049j)
383.23441214364107;(131353.11854732488-12022.898646427804j);(335.57664214672775-12.440582045226638j);(117376.88927769933-44539.201467614745j);(305.3656226700298-107.70478941781671j)
376.9166136125013;(125609.56122211948-15408.870636006966j);(323.8997384954348-21.623295318149868j);(117201.40592517266-41636.60104839918j);(315.78414652781504-124.26400103965756j)
241.1468283125132;(121728.40416027592-18247.556522007868j);(423.6267575500091-182.86956683016217j);(98827.07536518802-53393.63259096841j);(412.67143091376767-232.02824615160594j)
204.36681986191243;(118311.61953440224-20081.096931001033j);(445.3193471988263-249.97025301635307j);(88298.81705430735-58299.32325371148j);(424.65725881341893-274.34481543054875j)
305.20515108918596;(128474.073565641-18149.869549814928j);(361.45202126698973-80.90691188574884j);(110755.36054671764-47711.005401769646j);(354.06827081393243-164.2422485312541j)
621.2901736274707;(131274.10698590975-8847.239571276612j);(219.7578642538038+47.66410027300924j);(130358.19074260897-31068.58967409542j);(202.3079587370697-48.76295411555776j)
754.7615663641396;(133235.49140609204-7127.625654604504j);(188.73930779287195+60.15910797100592j);(133890.23589493852-30735.837491973565j);(162.02780663545587-37.760280664452935j)
719.2599197826776;(135682.1549658709-3310.883271542619j);(192.44684495028594+52.030783854162905j);(131154.1072581048-25353.14705655926j);(178.67496552788822-37.28666602264563j)
477.40503265652814;(128973.162200463-10417.374215858048j);(284.0558828360993+5.715057355636883j);(121344.37770792024-37795.135250152285j);(256.38248821427186-65.02636591564222j)
493.1395977934225;(124721.22947964101-13920.521923712307j);(261.776340492014+22.743637105313887j);(125846.60084544547-33669.55624069465j);(257.77526322434176-77.36638013360847j)
369.3114943504303;(128130.05394162994-14970.722823044754j);(340.2326521943059-34.531630818187054j);(118570.9706022245-43040.53643653269j);(304.18341110864475-120.09583934579227j)
631.1454800234641;(134427.6095670695-9807.752052978596j);(219.8737627828795+43.06876231603678j);(128927.24668709027-26885.80006801895j);(204.12763940421257-46.0316275709965j)
625.9113121216096;(133027.67938245376-5139.047459092198j);(208.88779140134613+32.27045031767145j);(129961.12526764211-30148.535108363358j);(209.50003605256933-43.25204394454733j)
671.2352438219934;(134905.70457248704-7184.127708724504j);(213.11749190600895+40.16327202085917j);(129443.0009851062-28660.43163736083j);(186.1312820361667-36.615792191702276j)
700.437609002224;(130081.17466757841-9098.901034695737j);(195.83568185431616+40.23392798560903j);(132452.59328962953-32518.953213607176j);(194.6375727212171-51.60861414389384j)
437.57907148841855;(132735.87179825056-16813.415858969456j);(302.35116707880013+1.150241957451004j);(118620.21951984127-34455.99376565197j);(267.58755232073133-98.93300630126406j)
627.1190738211026;(126609.38700499716-13063.062747972064j);(224.04808696668817+44.60714990972061j);(131791.36094957174-31775.208283686563j);(199.55311051053283-46.25990894005129j)
649.6472754136507;(135428.84658591895-14663.481923216645j);(220.2528840999507+36.85031644472006j);(131202.1864839087-25746.984796067303j);(206.8328369061117-42.48891715642865j)
365.82198482371757;(130655.26506317209-15107.012839476987j);(335.35758649172476-38.35406016092488j);(116652.60677087372-41349.67093235296j);(307.1949846496364-129.965863043546j)
719.6680790835055;(129892.1264161196-9103.18696236596j);(182.15067444961056+57.116110958576506j);(130647.35325393672-21253.20980235284j);(184.3255404871992-31.524690419557864j)
243.77465650460363;(125170.8453905549-20300.241161222326j);(455.25868648800906-154.3407339660015j);(98800.78985833259-55761.61199846804j);(429.6411896358874-211.36467261887535j)
756.7334321230712;(128808.79197022092-11693.529108480134j);(181.89173581228007+70.0761073446662j);(132555.84256181977-25958.6475631105j);(175.96431797434357-39.96710682085389j)
628.9517093505556;(131931.57951032568-9110.0325450574j);(216.43516020153763+43.26350390255j);(124051.92651762205-26042.975348040745j);(196.1693082798342-59.76980331013887j)
243.16441603486652;(120572.9289015727-16399.678767657617j);(426.4185127253449-174.4273829283934j);(98364.20100359996-54005.6735971557j);(411.57698817423363-237.9983146643395j)
564.0508994198503;(129873.91762183243-8720.996142642038j);(238.5403370224456+21.3322210154305j);(131228.82092136762-34924.36778991598j);(225.43474618011425-51.49472461007974j)
209.4822642291083;(123632.29612141922-16043.173583900783j);(471.3247432707943-207.67179948699007j);(93608.23298944638-59758.036112840484j);(448.4050400403379-272.79487377079795j)
629.0065611831842;(133921.39040636717-5987.850758744908j);(220.5455368502195+42.026021859090775j);(127094.54046739041-33374.11155247425j);(193.7593626204405-53.495084178957605j)
645.5570653456615;(134496.37684581155-7171.109222150932j);(228.40337266907804+36.245158625012145j);(121746.0034087495-24715.89108325186j);(194.86394643391543-42.12352066256462j)
533.3738442621252;(132346.30359726312-11091.589255391114j);(246.18457156187404+15.54834212045176j);(125299.41529882194-34433.36842732569j);(242.54090134553192-65.45587654210311j)
678.4104233924452;(131681.49613709233-4490.490749931495j);(195.2050473486093+42.449528655417595j);(127112.71623639889-25988.324810540682j);(198.3790538953082-35.39330544079978j)
245.79346972247004;(127726.60386131826-18480.57056867987j);(440.9402027304739-154.12388435460474j);(95469.8479860206-56504.380326316976j);(407.5089597449229-216.72183761004095j)
347.2765899632635;(125578.60148934019-13843.884893341037j);(339.87711740402597-58.646103210340854j);(114176.27482420481-43089.0409723544j);(329.1555268822031-136.52151362521775j)
426.08118730782223;(128646.22293285369-12000.371962874355j);(314.51520318938617-1.5207048765363869j);(119122.11481486453-39232.630800439576j);(283.15488791233366-88.16735918610422j)
214.201033112016;(121963.2643891713-17104.43127241138j);(473.5335048756643-210.86457666195386j);(91463.64354241405-56328.99027081239j);(441.45379760828797-278.2044626680408j)
445.4831699155647;(130168.44385750158-14575.31863080052j);(300.19987970932607-0.2450504300601506j);(128686.83020025259-41336.32219210843j);(272.3989058604335-92.1976204933653j)
341.1716699841626;(126970.15675079192-10817.608646266666j);(345.11041020434556-54.81247656202373j);(112838.14607104051-49641.30627855704j);(327.3432253880565-130.16966995670066j)
413.8589568979992;(127151.98485081855-7899.180540373856j);(311.36740434253824-7.803480057555421j);(121261.71484057145-43638.004488431085j);(288.57881487546695-101.09915491399565j)
432.3085002356147;(127905.60885040989-4070.1481209805406j);(292.65881457672725+0.8301043854026755j);(119601.0355204554-35377.66070953944j);(279.69282332768194-82.58442686505637j)
691.2646880879805;(134341.29269191533-2275.3160705116316j);(201.74991668266398+48.76451564671843j);(129386.13732754195-23176.4297581185j);(182.5422757860563-35.025715590723934j)
344.09435320075426;(125264.5728655983-11464.393650378955j);(352.67065731606573-63.545612610405826j);(109740.28184310565-42066.96957962742j);(332.4658562357677-123.41918600882016j)
699.4335833682751;(131197.0175866529-10786.319061615759j);(201.95377054260246+41.07599126806622j);(131546.30913606312-25732.337977508785j);(179.72387746913643-41.412174501597704j)
432.80344994332404;(127614.21716868183-6433.5339255979725j);(309.7168318125714-5.849319879433004j);(118801.91860175562-43526.820034311626j);(294.30948360784714-87.86755522867941j)
376.850400795572;(126533.9661283104-9135.19994141177j);(339.41162587729644-26.666837244237463j);(122710.20172959717-39602.63131703417j);(325.2175651255462-119.95902820884187j)
476.43186812103323;(137248.51289194266-7537.895625217232j);(269.0073707188103+14.909213216440051j);(121175.64288082882-33675.17965724782j);(253.5440178518395-87.42264486211339j)
428.1136732268186;(129473.66156182894-10533.60043339345j);(304.9428627326143-11.345434444496682j);(129601.5365808445-41893.28425962772j);(278.38947985721-98.5505953039137j)
336.7022184414333;(127567.85869893334-17190.16545136176j);(340.6514192267391-48.01043907008045j);(112621.2776676222-49709.03822263299j);(322.0135754480627-119.83645036594321j)
476.52721513375815;(131923.33516064144-13844.905709861909j);(269.7185371687025+4.336129449691544j);(124909.7065116962-38353.33166652336j);(258.21223380934805-71.71752426005332j)
276.52698785493385;(124746.40964878713-15314.046315561493j);(423.1545450252303-104.59028964992177j);(103972.42743354736-53837.0537622297j);(381.1494545294033-176.18175526390138j)
390.6000675230907;(128133.15568471617-12006.584066741845j);(332.9844267589892-18.20916662563345j);(124516.99184658092-40334.01384359039j);(293.21480170288436-93.91681705580578j)
512.5004250432316;(132436.3477681083-10082.300355796591j);(267.65080966256653+22.19475404790113j);(123469.09306304398-36055.60946287909j);(242.53376590159584-63.42801274989683j)
425.6426993022194;(125969.98413724198-14845.817784553921j);(294.55818178432855+8.16857407484996j);(120776.45021190362-42640.45027066368j);(286.4908556467419-102.93596687453831j)
659.6300457989539;(132928.05164713573-7452.638324720098j);(211.4734524956877+51.4135688355622j);(131487.2300334658-30313.93191232386j);(195.53421190031386-50.751544750763344j)
336.33140407504476;(128115.65529589867-12966.925737402178j);(382.6050943934984-56.26946274685532j);(115405.63262900265-49731.25772510905j);(326.3542239223308-117.70689611108651j)
742.7697999336757;(126566.51669701564-6042.350148879455j);(196.85520203125878+54.779251684617385j);(134036.98877325852-28744.053551246612j);(180.96893640070365-40.50869588731625j)
637.2915518852703;(137630.61099699093-11335.268092445795j);(218.93177512826682+50.774484744917075j);(127328.55982582792-33119.78855532244j);(197.89467035527312-42.81643898473259j)
741.5280248185592;(134189.18435432695-8926.110245430133j);(191.51529247768997+62.67487296013906j);(130704.4598556302-26649.009416557397j);(185.67972260466013-27.638052320799044j)
667.7378362532734;(130955.48316186247-15514.205949124826j);(208.87293947990722+47.28644407732885j);(133429.8582347099-25026.77158645295j);(200.49241669485673-45.315939306483074j)
270.99923773543634;(124310.13949621824-11638.592240863629j);(423.8548756856003-94.32521713347938j);(102682.53606579178-52031.51651054887j);(396.37700406029813-208.9211740585664j)
490.08225166195786;(136286.45521420872-12239.714551640656j);(266.5794742173485+19.997733529955305j);(127158.80751976333-34590.461467627756j);(254.74593848071203-65.8635831275063j)
286.88775708159784;(121454.07332410762-15319.638906364627j);(381.44506649949676-95.822663996852j);(104694.20924702419-51999.490849959155j);(380.2583789252132-189.61618445289167j)
656.3895909975367;(130690.1397739549-9997.919998825737j);(207.83255526543007+50.92545244881384j);(130657.8523015466-29898.961416337166j);(200.43974333737847-52.86151749448233j)
522.9724250344786;(127808.16773129914-11482.573369783875j);(249.1397169315796+19.043037291236757j);(119296.86839456116-33611.78261961061j);(245.35471642293712-65.99955709644568j)
340.1661091834363;(123512.04622434301-16340.26536991369j);(377.7672641804398-26.34664336227608j);(116974.40441255945-39919.98649612851j);(331.66703226722916-152.28716322912948j)
719.8714140440877;(133394.3381618506-12078.358466557016j);(190.20532122410245+42.54299755460734j);(132475.5843683855-24953.376718045096j);(178.14577197917077-44.280936954381836j)
255.6560503891286;(118745.4067603333-16483.446229067544j);(432.12188297567104-143.23335456261896j);(101312.61948663827-56598.98477171142j);(391.3306570603905-230.9012914837839j)
511.401569978649;(129817.13851166537-4265.073076171626j);(251.34025094421344+11.071100571499274j);(126383.8835254647-34799.153185922536j);(247.97333291832902-70.45477028862257j)
600.9931161600334;(138794.52260447777-11016.01496186556j);(232.11817294613368+12.84780710367163j);(128055.02303601797-32368.965907486312j);(213.12945793607855-55.20568692198399j)
223.5436662794861;(123168.05184118575-12869.34208292745j);(459.0075108504941-162.79158726311965j);(95750.95268126157-54488.776246251364j);(428.2919345040689-256.70819533266797j)
530.7779389275361;(132826.64697878915-7993.1643284477195j);(261.0949751166959+18.30058702220333j);(127518.68704933432-31444.920003077033j);(250.36685400678354-74.20337830925214j)
655.0636928139636;(134826.57209981605-12019.778896013444j);(210.80987451437153+34.064415072212356j);(133889.51175331196-26142.16257800477j);(212.09818445251335-43.2011240301139j)
228.49056921829043;(121019.43553088667-12693.634982451296j);(456.04690123779255-170.5318650640781j);(99662.73863255944-56495.626018667004j);(422.6810916133749-246.70620352743404j)
481.9784935307774;(130232.2323369713-9891.720172354218j);(269.3288354040279+4.941935495487564j);(122140.65252137362-39122.98633966411j);(255.12791547872752-73.66348504035494j)
337.3775915447818;(126587.98362733971-10994.997279366975j);(364.5227938775226-53.051037816216045j);(117885.32092910798-49121.51377709521j);(354.63068191126104-133.64447399120553j)
567.8669373760449;(137398.07026408837-8188.281841243184j);(239.21695770817774+26.15316272440282j);(123783.92441762424-32939.90468055962j);(233.10699106392318-55.67245600986896j)
257.64609923494163;(122536.07878707796-16728.875756469857j);(415.29229451024895-144.02682885796597j);(100960.59391222232-53955.094487043476j);(390.47185702100023-206.68344838084124j)
724.1193154821889;(132339.38155020028-7960.382313763364j);(199.03236559349827+49.526723230789585j);(131804.85333565486-25164.367839837254j);(191.25639850390573-34.16138266995674j)
